Cloud Cover,Humidity,Pressure,Global Radiation,Precipitation,Sunshine,Temperature,Picnic
3.0,0.71,1.0272,0.99,0.02,3.7,-3.1,False
2.0,0.58,1.0286,1.94,0.0,9.1,-2.0,False
1.0,0.6,1.0245,1.92,0.0,10.6,-0.2,False
3.0,0.67,1.0195,1.72,0.0,8.8,1.1,False
8.0,0.67,1.0205,0.6,0.0,0.0,1.4,False
3.0,0.59,1.0203,1.84,0.0,8.9,2.4,False
3.0,0.61,1.0161,1.5,0.0,5.8,2.9,False
1.0,0.61,1.0121,1.97,0.0,10.2,4.4,False
6.0,0.81,1.0055,0.93,0.61,3.4,7.2,False
7.0,0.67,1.013,1.03,0.08,0.8,12.5,False
7.0,0.67,1.0152,1.65,0.0,5.5,15.3,True
7.0,0.66,1.0108,1.27,0.35,3.3,15.0,False
8.0,0.82,1.0109,0.38,0.93,0.1,8.8,False
8.0,0.77,1.0136,0.4,1.12,0.0,10.8,False
6.0,0.7,1.0158,1.35,0.1,4.8,11.4,False
5.0,0.75,1.0167,1.32,0.45,3.1,11.3,False
3.0,0.68,1.021,1.76,0.0,6.7,9.4,False
4.0,0.61,1.0154,2.19,0.62,10.1,8.9,False
8.0,0.92,1.0103,0.23,2.49,0.0,2.1,False
4.0,0.7,1.0162,1.75,0.0,5.0,3.7,False
3.0,0.55,1.0134,2.44,0.09,11.6,9.5,False
7.0,0.93,1.0129,0.33,1.57,0.0,2.8,False
6.0,0.71,1.02,1.89,0.02,4.3,5.0,False
8.0,0.82,1.0186,0.44,0.52,0.0,7.2,False
8.0,0.82,1.0134,0.7,0.1,0.4,10.3,False
6.0,0.74,1.0154,0.97,0.01,1.0,11.7,False
6.0,0.67,1.0152,2.18,0.0,7.1,11.8,False
6.0,0.64,1.0154,2.39,0.0,10.4,10.9,False
3.0,0.62,1.0153,2.58,0.0,10.2,12.9,True
1.0,0.55,1.0148,2.63,0.0,12.0,15.2,True
4.0,0.58,1.0159,2.17,0.1,6.9,15.0,False
4.0,0.56,1.0162,2.54,0.07,10.3,15.5,False
7.0,0.84,1.0183,1.35,2.0,1.0,14.2,False
8.0,0.86,1.019,1.08,1.18,1.1,13.0,False
7.0,0.62,1.0158,0.95,0.0,0.9,7.1,False
5.0,0.57,1.0141,2.33,0.0,7.2,7.0,False
7.0,0.54,1.0118,1.9,0.0,3.8,11.3,False
6.0,0.55,1.0145,2.75,0.0,11.6,15.2,True
5.0,0.56,1.0154,2.84,0.16,11.6,18.5,False
7.0,0.75,1.0191,1.41,0.8,1.5,16.7,False
7.0,0.78,1.0184,1.8,0.0,1.1,15.2,True
7.0,0.81,1.017,1.63,0.25,3.1,14.1,False
8.0,0.9,1.0143,0.8,2.68,0.1,12.2,False
7.0,0.78,1.0173,1.43,0.0,3.4,10.5,False
3.0,0.72,1.0164,2.83,0.0,9.8,14.0,True
6.0,0.68,1.0178,1.91,0.49,5.3,15.4,False
7.0,0.81,1.0196,2.11,1.88,5.1,14.8,False
4.0,0.7,1.0217,2.46,0.0,7.6,15.0,True
7.0,0.88,1.0186,0.89,0.39,0.5,16.5,False
8.0,0.89,1.0164,0.39,1.62,0.4,15.8,False
6.0,0.63,1.0166,2.42,0.0,5.2,14.7,True
5.0,0.59,1.024,2.83,0.0,9.3,12.7,True
7.0,0.61,1.0238,1.27,0.0,0.8,13.4,False
7.0,0.66,1.0243,1.93,0.0,2.4,17.7,True
6.0,0.76,1.0244,1.68,0.0,1.7,18.6,True
7.0,0.81,1.0203,0.71,0.81,0.1,16.6,False
8.0,0.91,1.0136,0.46,2.89,0.3,11.1,False
6.0,0.79,1.0151,1.7,1.07,2.8,8.2,False
7.0,0.77,1.0199,1.77,0.02,2.6,7.9,False
8.0,0.84,1.0245,0.84,0.89,0.0,7.9,False
7.0,0.88,1.0274,1.5,0.64,2.4,7.6,False
3.0,0.67,1.0268,2.7,0.0,8.6,11.8,False
6.0,0.67,1.0228,1.86,0.0,2.6,14.2,True
8.0,0.69,1.0225,1.91,0.01,2.3,13.5,False
4.0,0.64,1.0246,3.02,0.0,8.6,13.9,True
3.0,0.57,1.0256,2.87,0.0,10.3,14.0,True
1.0,0.54,1.0248,3.15,0.0,12.4,15.7,True
2.0,0.47,1.0228,3.43,0.0,14.1,17.7,True
6.0,0.49,1.021,3.28,0.0,13.3,19.2,True
1.0,0.47,1.0218,3.55,0.0,14.9,20.6,True
1.0,0.52,1.0226,3.39,0.0,14.7,21.4,True
2.0,0.54,1.016,3.29,0.0,13.6,23.8,True
4.0,0.5,1.0154,2.99,0.0,11.7,23.5,True
8.0,0.61,1.0162,1.97,0.06,1.2,21.1,False
5.0,0.71,1.0174,2.5,0.0,7.3,20.7,True
3.0,0.71,1.0159,2.84,2.75,10.3,22.1,False
7.0,0.86,1.0158,1.34,0.44,1.4,19.7,False
4.0,0.76,1.0158,2.59,0.0,6.3,22.4,True
5.0,0.74,1.015,2.62,0.01,8.3,21.8,False
7.0,0.72,1.0157,1.38,0.0,0.5,19.2,True
4.0,0.63,1.0169,2.94,0.0,8.6,18.7,True
4.0,0.66,1.0138,2.94,0.06,10.8,21.4,False
5.0,0.76,1.0116,2.24,1.45,7.4,21.8,False
3.0,0.75,1.0164,2.62,0.0,8.2,20.5,True
3.0,0.78,1.0175,2.39,1.02,6.8,21.1,False
5.0,0.79,1.0169,2.31,0.22,6.0,21.1,False
5.0,0.83,1.0186,2.08,0.08,4.7,19.8,False
1.0,0.69,1.0212,3.21,0.0,13.2,21.6,True
1.0,0.59,1.0201,3.37,0.0,14.2,22.2,True
1.0,0.5,1.0166,3.35,0.0,14.5,23.0,True
1.0,0.59,1.014,3.26,0.0,14.1,23.3,True
3.0,0.6,1.0141,3.12,0.0,12.7,25.0,True
5.0,0.71,1.0163,2.33,1.49,6.9,22.4,False
5.0,0.77,1.0183,2.15,0.01,4.3,19.6,False
7.0,0.76,1.0186,1.53,0.0,1.2,19.7,True
5.0,0.68,1.0189,2.49,0.0,6.6,22.1,True
2.0,0.63,1.0207,3.22,0.0,14.4,24.9,True
4.0,0.69,1.0198,3.05,0.0,11.8,24.6,True
3.0,0.78,1.0207,2.4,0.02,7.9,22.5,False
4.0,0.63,1.0224,3.1,0.0,11.8,22.6,True
0.0,0.52,1.0221,3.32,0.0,14.4,22.6,True
0.0,0.54,1.021,3.28,0.0,14.3,22.6,True
1.0,0.51,1.0192,3.19,0.0,13.9,23.8,True
1.0,0.48,1.0182,3.04,0.0,12.5,25.8,True
6.0,0.49,1.0185,2.68,0.0,10.4,26.7,True
2.0,0.54,1.0181,2.94,0.0,11.4,26.9,True
5.0,0.61,1.0161,2.48,0.0,8.2,25.4,True
1.0,0.61,1.0165,3.06,0.0,13.6,25.7,True
7.0,0.56,1.0154,1.89,0.06,4.5,25.6,False
3.0,0.53,1.014,2.99,0.01,12.3,26.2,False
4.0,0.63,1.0131,2.74,0.0,10.0,23.9,True
7.0,0.8,1.0144,1.53,0.24,2.2,21.4,False
5.0,0.62,1.0115,1.77,0.2,4.0,18.7,False
8.0,0.85,1.0077,1.12,1.71,1.7,15.2,False
6.0,0.8,1.0119,1.72,0.83,2.2,16.4,False
8.0,0.91,1.0186,0.71,1.5,0.2,15.8,False
4.0,0.71,1.0169,2.35,0.0,8.4,18.7,True
7.0,0.76,1.015,2.35,0.0,8.8,17.9,True
4.0,0.67,1.0146,2.49,0.0,7.4,17.8,True
7.0,0.78,1.0147,1.54,0.28,2.4,15.5,False
7.0,0.84,1.0133,0.78,0.7,0.2,13.6,False
6.0,0.8,1.0096,1.71,0.63,2.5,13.5,False
8.0,0.85,1.0082,0.59,0.92,0.5,13.1,False
7.0,0.8,1.0115,0.72,0.17,1.2,14.0,False
6.0,0.66,1.0116,2.4,0.61,8.1,17.8,False
7.0,0.8,1.0068,1.9,0.61,4.4,17.9,False
7.0,0.82,1.0055,1.27,0.73,2.7,19.0,False
3.0,0.7,1.0158,2.19,0.16,7.7,19.4,False
5.0,0.74,1.0217,1.83,0.03,4.3,17.9,False
5.0,0.68,1.0214,2.08,0.0,5.5,18.0,True
5.0,0.71,1.019,1.78,0.07,5.3,17.6,False
4.0,0.66,1.0117,1.98,0.0,6.6,15.9,True
6.0,0.86,1.0158,1.27,0.31,2.4,15.7,False
8.0,0.86,1.0127,0.46,0.86,0.0,14.4,False
8.0,0.87,1.0131,0.59,0.83,0.0,11.8,False
6.0,0.78,1.0213,1.59,0.03,3.3,12.9,False
1.0,0.69,1.0256,2.55,0.0,12.4,14.3,True
7.0,0.75,1.0166,1.51,0.11,2.0,18.6,False
6.0,0.77,1.0202,1.39,0.0,2.0,21.3,True
6.0,0.72,1.0252,1.68,0.0,4.4,22.9,True
6.0,0.82,1.0178,1.37,0.0,3.7,20.0,True
3.0,0.78,1.015,2.0,0.0,8.0,21.6,True
4.0,0.65,1.0241,1.92,0.0,7.2,16.8,True
6.0,0.66,1.0233,2.28,0.0,11.7,16.6,True
7.0,0.7,1.0219,1.56,2.42,3.1,19.8,False
5.0,0.79,1.0204,1.65,0.0,5.0,20.4,True
6.0,0.79,1.0185,1.23,0.4,4.0,18.8,False
3.0,0.72,1.0145,2.08,0.0,10.9,19.9,True
7.0,0.92,1.003,0.5,0.17,0.5,16.6,False
7.0,0.85,1.0092,1.09,0.0,2.2,16.9,True
8.0,0.92,1.0103,0.17,5.78,0.0,16.4,False
7.0,0.89,1.0145,0.67,0.9,0.5,15.8,False
6.0,0.8,1.0175,1.66,0.0,6.5,17.2,True
0.0,0.76,1.0145,2.01,0.0,11.3,18.4,True
3.0,0.79,1.0128,1.81,0.0,9.2,18.8,True
5.0,0.82,1.0114,1.54,0.04,5.8,19.2,False
6.0,0.84,1.0096,1.11,0.97,3.0,18.4,False
8.0,0.94,1.0114,0.19,2.66,0.0,14.5,False
8.0,0.9,1.0174,0.76,0.13,0.4,14.5,False
6.0,0.87,1.0165,1.24,0.0,2.4,14.9,True
7.0,0.85,1.0131,1.08,0.0,1.3,14.9,True
5.0,0.81,1.0125,1.59,0.29,7.5,16.5,False
8.0,0.94,1.0151,0.31,1.49,0.0,16.2,False
5.0,0.87,1.0126,1.02,0.07,1.1,17.2,False
8.0,0.88,1.0047,0.14,1.45,0.1,14.7,False
3.0,0.75,1.0219,1.37,0.0,7.3,12.2,False
6.0,0.79,1.0185,1.05,0.58,2.7,13.3,False
7.0,0.8,1.0225,1.58,0.0,8.0,11.4,False
4.0,0.8,1.0215,1.44,0.0,9.3,13.4,True
6.0,0.85,1.0153,1.17,0.0,6.5,14.3,True
2.0,0.81,1.0213,1.4,0.0,9.1,15.4,True
6.0,0.89,1.0263,0.96,0.0,1.9,15.0,False
8.0,0.93,1.0246,0.26,0.0,0.0,13.2,False
4.0,0.87,1.0242,0.88,0.0,2.8,12.5,False
5.0,0.87,1.0224,0.78,0.0,3.4,9.8,False
3.0,0.83,1.0176,1.37,0.0,9.2,11.2,True
7.0,0.85,1.0106,0.88,0.06,1.7,11.9,False
7.0,0.9,1.0039,0.55,0.16,0.2,13.3,False
6.0,0.8,1.0028,0.99,0.29,4.4,14.9,False
7.0,0.9,1.0073,0.64,0.2,1.9,14.4,False
7.0,0.79,1.0073,1.18,0.24,8.7,15.5,False
8.0,0.91,1.0028,0.22,1.31,0.0,14.4,False
6.0,0.66,1.0075,1.08,0.04,5.7,15.0,False
1.0,0.73,1.0125,1.2,0.0,9.4,15.5,True
4.0,0.86,1.0244,0.5,0.0,1.0,14.6,True
6.0,0.82,1.0277,0.72,0.0,2.0,14.8,True
8.0,0.85,1.0231,0.23,0.41,0.0,14.8,False
3.0,0.85,1.0211,1.08,0.0,7.8,11.3,False
7.0,0.79,1.0135,0.64,0.0,1.4,11.9,False
5.0,0.71,1.0208,0.5,0.09,1.1,8.4,False
2.0,0.75,1.0319,0.89,0.0,4.9,2.4,False
4.0,0.82,1.0332,0.91,0.0,6.4,3.4,False
7.0,0.82,1.0307,0.97,0.0,8.7,3.9,False
3.0,0.78,1.0255,0.96,0.0,7.5,6.1,False
6.0,0.83,1.0298,0.32,0.0,0.4,10.8,False
7.0,0.86,1.0253,0.22,0.09,0.0,6.0,False
7.0,0.81,1.0216,0.45,0.15,0.8,8.7,False
7.0,0.74,1.0198,0.23,0.0,0.1,9.3,False
3.0,0.85,1.0162,0.84,0.0,8.1,11.4,False
8.0,0.84,1.0125,0.41,0.75,0.4,11.7,False
5.0,0.82,1.0186,0.81,0.01,5.7,10.8,False
7.0,0.85,1.0213,0.28,0.31,0.2,8.0,False
8.0,0.84,1.0041,0.22,0.85,0.0,7.9,False
6.0,0.77,1.0061,0.58,0.0,3.1,5.2,False
7.0,0.71,1.002,0.34,0.11,0.7,9.7,False
6.0,0.78,1.005,0.45,0.0,2.0,12.0,False
7.0,0.72,1.0086,0.52,0.0,2.1,12.5,False
6.0,0.86,1.0211,0.57,0.0,2.7,10.7,False
5.0,0.88,1.0243,0.64,0.0,4.7,8.6,False
2.0,0.88,1.0234,0.7,0.24,7.2,6.6,False
8.0,0.95,1.033,0.12,0.01,0.0,6.7,False
1.0,0.87,1.0302,0.67,0.0,7.4,5.9,False
5.0,0.86,1.0235,0.51,0.11,3.5,5.2,False
6.0,0.67,1.0144,0.62,0.14,5.9,11.1,False
4.0,0.71,1.0108,0.49,0.31,3.6,13.7,False
8.0,0.86,1.0121,0.11,0.75,0.0,8.6,False
5.0,0.81,1.0121,0.59,0.04,4.2,6.5,False
7.0,0.84,1.0016,0.19,2.04,1.6,7.7,False
8.0,0.88,1.0132,0.14,0.11,0.0,5.4,False
5.0,0.84,1.0306,0.24,0.0,0.6,3.7,False
8.0,0.86,1.0306,0.29,0.0,0.1,2.1,False
7.0,0.78,1.0278,0.31,0.0,0.1,5.1,False
1.0,0.8,1.0327,0.64,0.0,7.4,4.2,False
0.0,0.81,1.0331,0.65,0.0,7.4,2.5,False
0.0,0.89,1.032,0.62,0.0,7.0,1.2,False
4.0,0.85,1.0276,0.45,0.31,2.8,2.9,False
8.0,0.91,1.0283,0.17,0.15,0.0,4.9,False
6.0,0.6,1.0304,0.59,0.0,4.3,2.0,False
1.0,0.66,1.0355,0.61,0.0,7.3,0.4,False
1.0,0.86,1.0375,0.57,0.0,6.7,-0.8,False
1.0,0.81,1.0381,0.48,0.0,4.4,0.1,False
8.0,0.78,1.0359,0.48,0.0,2.3,0.7,False
8.0,0.9,1.0346,0.11,0.0,0.0,0.0,False
6.0,0.82,1.0347,0.44,0.0,2.2,0.4,False
1.0,0.82,1.0342,0.63,0.0,7.3,-0.6,False
3.0,0.81,1.032,0.6,0.0,7.1,-0.6,False
3.0,0.82,1.0302,0.62,0.0,6.3,-0.2,False
7.0,0.77,1.0293,0.5,0.03,2.6,1.7,False
6.0,0.72,1.0322,0.6,0.38,5.9,10.3,False
8.0,0.81,1.0238,0.13,1.47,0.0,9.4,False
7.0,0.82,1.0261,0.33,0.15,0.8,4.3,False
6.0,0.76,1.0326,0.43,0.0,1.2,5.5,False
8.0,0.82,1.0214,0.15,0.2,0.0,5.8,False
8.0,0.72,1.0268,0.16,0.0,0.0,7.3,False
7.0,0.75,1.0238,0.22,0.07,0.1,8.5,False
7.0,0.8,1.0224,0.38,0.01,1.1,9.1,False
8.0,0.76,1.0153,0.45,0.09,1.7,8.8,False
7.0,0.79,1.0207,0.13,0.0,0.0,11.3,False
4.0,0.77,1.0227,0.6,0.23,5.3,10.2,False
7.0,0.66,1.0253,0.59,0.09,3.5,10.7,False
4.0,0.8,1.0283,0.42,0.0,2.8,8.9,False
4.0,0.87,1.0298,0.62,0.0,4.3,4.3,False
8.0,0.85,1.0254,0.41,0.0,0.3,5.4,False
6.0,0.76,1.023,0.32,0.11,0.5,9.6,False
7.0,0.71,1.022,0.36,0.0,0.9,13.6,False
7.0,0.67,1.0229,0.21,0.09,0.6,12.3,False
7.0,0.68,1.0205,0.81,0.01,6.2,7.9,False
8.0,0.8,1.0158,0.3,0.81,0.0,4.0,False
8.0,0.9,1.0074,0.23,0.93,0.0,-4.2,False
8.0,0.86,1.0186,0.49,0.0,1.4,-5.2,False
8.0,0.84,1.0325,0.27,0.07,0.0,-0.9,False
5.0,0.79,1.0334,0.92,0.0,7.1,1.9,False
5.0,0.76,1.0275,0.89,0.0,5.7,3.3,False
5.0,0.86,1.0262,0.63,0.0,3.1,1.0,False
5.0,0.81,1.0297,0.57,0.0,0.0,3.4,False
0.0,0.81,1.0319,0.95,0.0,8.3,3.7,False
4.0,0.75,1.0335,0.71,0.0,3.9,5.1,False
1.0,0.73,1.0297,1.06,0.0,8.9,3.5,False
7.0,0.89,1.0079,0.22,0.16,0.0,3.2,False
7.0,0.88,1.0013,0.36,0.08,0.1,4.2,False
7.0,0.76,0.9999,0.36,0.71,1.2,6.3,False
5.0,0.74,1.007,1.08,0.0,7.5,5.0,False
7.0,0.73,1.0078,0.6,1.04,2.6,8.1,False
8.0,0.74,1.0025,0.19,0.56,0.0,8.5,False
6.0,0.7,1.0134,0.52,0.04,0.5,6.8,False
8.0,0.85,1.0089,0.26,0.93,0.0,4.6,False
4.0,0.67,1.0164,0.95,0.0,3.5,5.9,False
3.0,0.81,1.0146,1.14,0.0,7.2,6.4,False
5.0,0.84,1.0126,1.27,0.0,8.6,6.0,False
3.0,0.7,1.0147,1.24,0.0,7.9,7.6,False
5.0,0.66,1.0111,1.14,0.0,6.2,9.5,False
6.0,0.7,1.0081,0.55,0.27,0.8,8.6,False
7.0,0.69,1.0054,0.46,1.06,1.4,8.2,False
8.0,0.8,1.0133,0.37,0.27,0.0,6.7,False
7.0,0.72,1.019,0.7,0.32,2.2,6.8,False
7.0,0.64,1.0088,0.95,0.02,3.9,11.4,False
8.0,0.69,1.0041,0.46,1.18,0.0,9.3,False
7.0,0.8,1.0104,1.08,0.86,3.0,7.2,False
5.0,0.67,1.0216,0.7,0.0,2.5,8.7,False
7.0,0.69,1.0158,1.2,0.07,2.6,8.8,False
7.0,0.72,1.0069,0.79,0.01,0.7,9.4,False
5.0,0.71,1.029,1.26,0.56,5.2,6.6,False
4.0,0.67,1.0369,1.54,0.01,8.4,6.1,False
1.0,0.59,1.0271,1.87,0.0,11.0,7.6,False
3.0,0.62,1.0283,1.85,0.0,10.7,8.9,False
0.0,0.72,1.0314,1.73,0.0,9.8,8.7,False
5.0,0.67,1.0263,0.87,0.0,0.7,8.3,False
7.0,0.72,1.0125,0.75,0.81,0.8,8.4,False
7.0,0.76,0.9962,1.04,0.18,2.0,3.4,False
8.0,0.76,1.0003,0.92,0.39,0.2,2.0,False
7.0,0.82,1.0081,1.48,0.27,4.5,2.3,False
8.0,0.85,1.0127,0.79,0.95,0.0,1.7,False
8.0,0.87,1.0094,0.49,0.12,0.0,1.7,False
8.0,0.87,1.0099,0.46,0.28,0.0,2.5,False
7.0,0.81,1.0148,0.93,0.0,0.7,4.3,False
2.0,0.73,1.0164,2.17,0.0,11.5,7.1,False
4.0,0.68,1.0159,1.93,0.0,8.6,8.3,False
5.0,0.7,1.0148,1.63,0.0,6.9,8.5,False
7.0,0.74,1.0115,1.46,0.37,2.3,7.1,False
7.0,0.84,1.0168,0.91,0.02,0.1,4.8,False
5.0,0.72,1.0221,2.12,0.0,8.3,10.6,True
6.0,0.67,1.0129,1.7,0.1,5.0,9.9,False
8.0,0.69,1.0129,0.22,0.0,0.0,6.9,False
0.0,0.62,1.0206,2.44,0.0,12.1,10.5,True
4.0,0.58,1.0201,2.38,0.0,10.6,13.0,True
3.0,0.58,1.022,2.32,0.0,10.0,10.8,False
2.0,0.58,1.0197,2.5,0.0,11.6,12.4,True
3.0,0.55,1.0208,2.52,0.0,12.1,13.1,True
0.0,0.62,1.0209,2.46,0.0,12.0,13.5,True
2.0,0.61,1.0187,2.43,0.0,11.0,15.2,True
6.0,0.57,1.0163,2.23,0.0,9.4,16.6,True
3.0,0.58,1.0179,2.52,0.0,12.0,17.7,True
0.0,0.53,1.0193,2.59,0.0,12.3,18.6,True
2.0,0.51,1.0184,2.63,0.0,12.4,17.1,True
1.0,0.56,1.019,2.79,0.0,12.6,13.8,True
2.0,0.54,1.0208,2.72,0.0,12.8,16.0,True
6.0,0.52,1.0182,2.62,0.0,11.7,18.7,True
4.0,0.51,1.0136,2.76,0.0,12.5,19.8,True
3.0,0.47,1.0147,2.67,0.0,12.8,19.1,True
4.0,0.68,1.019,2.2,0.1,8.0,16.9,False
5.0,0.67,1.0196,2.47,0.0,9.1,18.1,True
5.0,0.63,1.0145,2.62,0.0,9.3,18.2,True
5.0,0.6,1.0099,2.5,0.0,9.0,16.8,True
5.0,0.63,1.0105,2.6,0.0,9.8,14.3,True
7.0,0.71,1.0052,1.55,0.67,0.9,13.7,False
8.0,0.9,1.0078,0.36,0.79,0.0,12.7,False
3.0,0.61,1.0158,2.63,0.0,8.8,15.8,True
8.0,0.66,1.0194,1.2,0.05,0.2,15.0,False
8.0,0.7,1.0205,1.38,0.0,0.1,15.5,True
6.0,0.5,1.0156,2.61,0.0,8.7,18.5,True
6.0,0.56,1.0138,2.35,0.0,7.6,17.3,True
6.0,0.51,1.0081,2.49,0.0,6.2,20.4,True
8.0,0.81,1.0118,0.57,2.3,0.0,13.2,False
7.0,0.77,1.0186,1.34,0.01,1.5,10.5,False
7.0,0.8,1.0159,1.51,1.83,2.4,11.0,False
1.0,0.65,1.0139,3.26,0.0,14.0,17.2,True
5.0,0.67,1.0122,2.81,0.0,8.5,19.2,True
3.0,0.65,1.0149,2.57,0.04,8.6,20.8,False
3.0,0.67,1.0176,2.91,0.0,10.7,21.6,True
3.0,0.7,1.0164,2.99,0.0,12.3,21.0,True
6.0,0.61,1.0075,2.58,0.0,6.8,23.4,True
7.0,0.57,1.0023,2.02,0.0,5.0,21.7,True
7.0,0.74,1.0003,1.84,3.07,1.8,15.8,False
8.0,0.86,1.0013,1.03,2.71,0.0,10.1,False
8.0,0.81,1.0106,0.74,0.21,1.1,9.1,False
5.0,0.62,1.0141,3.25,0.06,12.8,12.4,False
7.0,0.74,1.0121,2.3,2.6,3.9,14.5,False
8.0,0.9,1.0158,1.05,0.84,0.0,12.6,False
6.0,0.89,1.02,0.64,0.54,0.1,14.2,False
6.0,0.84,1.0192,1.78,0.0,0.3,16.3,True
6.0,0.77,1.0172,2.59,0.04,6.1,18.4,False
7.0,0.77,1.0114,1.93,0.0,1.5,19.1,True
6.0,0.76,1.0113,2.34,0.01,4.8,20.7,False
5.0,0.79,1.0153,2.59,0.23,7.0,21.3,False
7.0,0.84,1.0135,1.51,0.57,1.8,18.8,False
6.0,0.73,1.006,2.5,1.83,6.5,21.2,False
2.0,0.68,1.0108,2.59,0.18,8.9,17.9,False
4.0,0.72,1.009,2.64,1.75,8.3,19.6,False
6.0,0.8,1.0124,2.66,0.9,8.5,20.1,False
3.0,0.67,1.0117,3.3,0.3,13.5,23.3,False
6.0,0.74,1.0122,2.63,0.81,7.3,22.8,False
5.0,0.82,1.0138,1.9,1.56,5.3,18.3,False
5.0,0.72,1.0132,2.15,0.48,5.6,17.3,False
5.0,0.66,1.0157,1.88,0.01,4.9,17.0,False
4.0,0.61,1.0132,3.07,0.0,10.7,20.2,True
8.0,0.76,1.0089,0.86,1.0,0.7,17.0,False
7.0,0.7,1.0095,1.86,0.19,1.9,14.4,False
8.0,0.76,1.0128,0.99,0.14,0.4,13.0,False
7.0,0.65,1.0166,1.49,0.01,0.7,14.5,False
6.0,0.64,1.0175,2.5,0.0,5.5,16.8,True
6.0,0.65,1.0173,2.6,0.0,5.5,18.9,True
6.0,0.69,1.0114,1.93,0.39,4.5,20.1,False
7.0,0.84,1.0121,1.07,0.73,0.4,16.3,False
7.0,0.78,1.0123,1.76,0.92,3.1,13.6,False
7.0,0.7,1.0185,1.98,0.0,2.8,14.7,True
6.0,0.7,1.0165,1.51,0.0,3.5,17.4,True
4.0,0.68,1.0178,2.61,0.0,7.5,19.3,True
7.0,0.78,1.0152,1.65,0.55,2.5,15.5,False
7.0,0.78,1.0163,1.72,0.16,0.5,12.7,False
7.0,0.82,1.0175,1.17,0.49,0.6,13.9,False
5.0,0.69,1.02,2.55,0.0,7.4,17.2,True
1.0,0.62,1.017,3.18,0.0,13.8,23.4,True
0.0,0.59,1.0144,3.18,0.0,14.3,25.4,True
1.0,0.6,1.013,3.05,0.33,12.2,25.3,False
5.0,0.62,1.0177,2.27,0.05,4.5,22.6,False
5.0,0.73,1.0181,2.19,0.07,6.0,22.2,False
6.0,0.8,1.0151,1.92,1.52,4.1,21.2,False
8.0,0.84,1.0163,0.73,0.34,0.0,17.5,False
5.0,0.7,1.0144,2.47,0.0,6.4,18.2,True
7.0,0.78,1.0105,1.75,0.15,2.3,16.7,False
1.0,0.65,1.0144,3.04,0.0,13.3,20.8,True
3.0,0.59,1.0173,3.15,0.0,12.8,22.2,True
5.0,0.64,1.0186,2.37,0.0,4.8,21.2,True
1.0,0.65,1.0195,2.95,0.0,11.1,15.5,True
2.0,0.65,1.0193,3.13,0.0,13.2,14.8,True
1.0,0.62,1.0151,3.14,0.32,12.8,18.2,False
6.0,0.72,1.0149,1.22,0.19,1.3,19.7,False
6.0,0.72,1.0225,2.07,0.01,5.8,17.9,False
2.0,0.71,1.0233,3.0,0.0,12.9,19.3,True
1.0,0.6,1.0155,3.09,0.0,13.2,22.0,True
8.0,0.89,1.0136,0.59,7.57,0.0,14.9,False
8.0,0.88,1.0141,0.62,0.63,0.0,13.1,False
8.0,0.86,1.0149,0.88,0.24,0.1,14.6,False
5.0,0.88,1.014,1.12,0.0,2.7,17.2,True
5.0,0.8,1.0112,2.56,0.0,7.6,19.4,True
4.0,0.76,1.013,2.4,0.03,8.5,20.2,False
4.0,0.6,1.0082,2.51,0.01,7.5,25.3,False
8.0,0.71,1.0149,1.24,0.09,2.0,18.5,False
5.0,0.69,1.0203,1.8,0.0,5.1,16.9,True
4.0,0.71,1.017,2.58,0.0,9.0,17.3,True
7.0,0.8,1.0092,1.07,0.28,0.3,15.3,False
7.0,0.9,1.0073,0.64,0.05,0.0,14.3,False
6.0,0.74,1.0102,2.12,0.13,7.3,16.3,False
6.0,0.73,1.0145,2.37,0.0,7.9,18.5,True
1.0,0.7,1.027,2.61,0.0,12.7,20.6,True
5.0,0.72,1.0257,2.29,0.0,8.5,20.8,True
7.0,0.85,1.0169,1.02,0.97,0.7,16.6,False
8.0,0.94,1.0137,0.22,2.69,0.0,14.4,False
6.0,0.84,1.0174,1.14,0.22,3.2,14.2,False
7.0,0.74,1.021,1.86,0.0,5.2,15.5,True
8.0,0.82,1.0171,0.74,0.55,0.3,14.9,False
6.0,0.81,1.0284,0.95,0.01,1.9,10.4,False
7.0,0.84,1.0268,0.8,0.0,0.0,13.4,False
7.0,0.76,1.0209,1.38,0.0,1.1,15.3,True
6.0,0.69,1.0221,1.71,0.0,5.3,13.8,True
3.0,0.78,1.0249,2.18,0.0,10.8,12.9,True
3.0,0.78,1.0232,2.11,0.0,9.4,14.5,True
3.0,0.75,1.0203,2.0,0.0,9.7,17.4,True
4.0,0.74,1.0234,1.9,0.0,9.2,16.8,True
1.0,0.78,1.0188,2.06,0.0,11.3,17.1,True
7.0,0.81,1.013,1.43,1.78,5.6,17.7,False
7.0,0.82,1.0184,0.95,0.12,2.7,12.7,False
4.0,0.76,1.0255,1.82,0.0,6.9,11.2,False
2.0,0.74,1.0257,2.02,0.0,11.4,11.7,True
2.0,0.73,1.0237,1.84,0.0,9.2,14.4,True
2.0,0.74,1.0231,1.84,0.0,10.3,16.1,True
4.0,0.76,1.0176,1.61,0.14,8.1,17.7,False
6.0,0.7,1.0179,1.26,0.0,3.3,13.5,False
7.0,0.79,1.013,1.19,0.5,3.5,11.0,False
8.0,0.92,1.0062,0.34,0.46,0.0,9.2,False
8.0,0.84,1.0087,0.38,0.21,0.2,10.4,False
